District,County,Route,Road_Name,Begin_MP,End_MP,Comments,Reported_On,End_Date,longitude,latitude,Duration_Default,Duration_Hours
3,Warren,US-68,GLASGOW RD,27.3,27.3,Road closed due to flooding. Updates as available.,2021-03-01 16:02:00,2021-05-14 22:58:01,-86.126355,37.030455,74 days 06:56:01,1782.9336
3,Warren,US-68,GLASGOW RD,27.3,27.3,Road blocked due to flooding. Updates as available.,2021-03-02 12:30:00,2021-03-05 21:58:01,-86.126355,37.030455,3 days 09:28:01,81.4669
3,Warren,US-68,GLASGOW RD,27.3,27.3,Roadway closed due to flooding. Updates as available.,2021-03-02 17:00:00,2021-03-05 21:58:01,-86.126355,37.030455,3 days 04:58:01,76.9669
4,Breckinridge,KY-261,HIGHWAY 261,15.2,15.2,Road closed due to flooding. Updates as available.,2021-03-01 10:15:00,2021-03-02 16:08:01,-86.431861,37.814128,1 days 05:53:01,29.8836
4,Breckinridge,KY-261,KY-261,5.1,5.1,Blocked due to flooding in the area.,2021-04-29 13:38:00,2021-04-30 14:50:01,-86.545806,37.704852,1 days 01:12:01,25.2003
4,Breckinridge,KY-261,KY-261,15.2,15.2,Road closed due to flooding.,2021-09-22 08:47:00,2021-09-23 16:40:01,-86.431861,37.814128,1 days 07:53:01,31.8836
4,Breckinridge,KY-2779,NEW BETHEL RD,3.4,3.4,Road closed due to flooding. Updates as available.,2021-03-01 10:15:00,2021-03-01 19:26:01,-86.513482,37.864463,0 days 09:11:01,9.1836
4,Breckinridge,KY-2779,NEW BETHEL RD,3.4,3.4,Road closed due to flooding.,2021-09-22 08:48:00,2021-09-22 14:26:01,-86.513482,37.864463,0 days 05:38:01,5.6336
4,Grayson,KY-185,BOWLING GREEN RD,1.0,2.0,Road closed due to flooding. Updates as available.,2021-03-01 11:05:00,2021-03-02 16:08:01,-86.441439,37.342159,1 days 05:03:01,29.0503
4,Green,KY-487,KY-487,7.0,7.0,Road closed due to flooding. Updates as available.,2021-03-01 11:08:00,2021-03-02 17:10:01,-85.469842,37.167858,1 days 06:02:01,30.0336
4,Green,KY-61,KY-61,0.0,8.1,KY 61 N blocked due to flooding from the Adair/Green Co line into Greensburg. Updates as needed.,2021-02-28 19:45:00,2021-03-02 00:44:12,-85.450922,37.196609,1 days 04:59:12,28.9867
4,Green,KY-729,KY-729,2.0,2.0,Road closed due to flooding. Updates as available.,2021-03-01 11:06:00,2021-03-02 17:10:01,-85.609906,37.138392,1 days 06:04:01,30.0669
4,Hardin,KY-1868,NEW GLENDALE RD,1.9,2.2,Road closed due to flooding. Updates as available.,2021-03-02 12:15:00,2021-03-03 17:40:01,-85.9443,37.528347,1 days 05:25:01,29.4169
4,Hart,I-65,I-65,72.4,74.0,RIGHT LANES BLOCKED SOUTHBOUND,2021-08-24 09:36:00,2021-08-24 15:58:01,-85.88205,37.41908,0 days 06:22:01,6.3669
4,Hart,KY-218,CHARLIE MORAN HWY,7.0,11.0,water over the road-closed,2021-03-01 08:19:00,2021-03-01 17:12:01,-85.848683,37.168555,0 days 08:53:01,8.8836
4,Hart,KY-218,CHARLIE MORAN HWY,11.6,15.1,Road closed due to flooding. Updates as available.,2021-03-01 08:19:00,2021-03-04 19:56:01,-85.848683,37.168555,3 days 11:37:01,83.6169
4,Hart,KY-218,CHARLIE MORAN HWY,11.6,15.1,Closed due to water over the road- local traffic only,2021-03-01 08:19:00,2021-03-02 18:52:01,-85.848683,37.168555,1 days 10:33:01,34.5503
4,Hart,KY-218,E MAIN ST,0.0,18.1,HIGH WATER,2021-12-11 09:43:00,2021-12-11 20:08:00,-85.881565,37.177381,0 days 10:25:00,10.4167
4,Hart,KY-218,E MAIN ST,7.0,11.0,water over the road-closed,2021-03-01 08:19:00,2021-03-01 13:22:00,-85.88281,37.177483,0 days 05:03:00,5.05
4,Hart,KY-218,LEGRANDE HWY,11.6,15.6,Road closed due to flooding. Updates as available.,2021-03-01 11:18:00,2021-03-05 17:18:01,-85.793216,37.172253,4 days 06:00:01,102.0003
4,Hart,KY-218,LEGRANDE HWY,11.6,15.1,Road closed due to flooding. Updates as available.,2021-03-01 14:49:00,2021-03-03 21:58:00,-85.806851,37.166452,2 days 07:09:00,55.15
4,Hart,KY-218,LEGRANDE HWY,13.4,13.4,Road blocked due to flooding. Updates as available.,2021-03-01 14:30:00,2021-03-04 19:56:01,-85.806851,37.166452,3 days 05:26:01,77.4336
4,Hart,KY-218,LEGRANDE HWY,14.1,14.5,Road closed due to flooding. Updates as available.,2021-03-01 11:18:00,2021-03-04 19:56:01,-85.793216,37.172253,3 days 08:38:01,80.6336
4,Hart,KY-218,LEGRANDE HWY,14.1,14.2,"water over the road, local traffic only",2021-03-01 12:13:00,2021-03-02 18:52:01,-85.794592,37.170342,1 days 06:39:01,30.6503
4,Hart,KY-218,LEGRANDE HWY,14.1,14.2,Road closed due to flooding. Updates as available.,2021-03-01 12:13:00,2021-03-04 19:56:01,-85.794592,37.170342,3 days 07:43:01,79.7169
4,Hart,KY-2185,JOHNSON SPRINGS RD,1.0,2.0,Road closed due to flooding. Updates as available.,2021-03-01 11:14:00,2021-03-04 19:54:01,-85.847252,37.300053,3 days 08:40:01,80.6669
4,Hart,KY-2185,JOHNSON SPRINGS RD,2.0,3.0,Road closed due to flooding. Updates as available.,2021-03-01 11:15:00,2021-03-02 17:16:11,-85.835966,37.295721,1 days 06:01:11,30.0197
4,Hart,KY-2785,HAMMONSVILLE JONESVILLE RD,0.0,2.9,Road closed due to flooding. Updates as available.,2021-03-01 11:17:00,2021-03-02 19:30:01,-85.787206,37.399212,1 days 08:13:01,32.2169
4,Hart,KY-436,HUNDRED ACRE POND RD,0.0,5.6,HIGH WATER,2021-12-11 09:45:00,2021-12-11 20:44:08,-85.744807,37.204548,0 days 10:59:08,10.9856
4,Hart,KY-436,HUNDRED ACRE POND RD,3.7,4.7,Road closed due to flooding. Updates as available.,2021-03-01 11:13:00,2021-03-03 18:00:01,-85.727827,37.219276,2 days 06:47:01,54.7836
4,Hart,KY-566,EVE HWY,3.0,4.0,Road closed due to flooding. Updates as available.,2021-03-01 11:23:00,2021-03-03 18:02:01,-85.709545,37.314879,2 days 06:39:01,54.6503
4,Hart,KY-570,REX RD,0.0,5.5,BLOCKED DUE TO HIGH WATER,2021-03-01 00:06:00,2021-03-02 05:04:02,-85.78856,37.213964,1 days 04:58:02,28.9672
4,Hart,KY-570,REX RD,0.0,5.5,HIGH WATER,2021-12-11 09:44:00,2021-12-11 20:42:00,-85.78856,37.213964,0 days 10:58:00,10.9667
4,Hart,KY-570,REX RD,3.4,3.4,Road closed due to flooding. Updates as available.,2021-03-01 11:15:00,2021-03-03 17:40:01,-85.785877,37.222377,2 days 06:25:01,54.4169
4,Hart,KY-572,OIL FIELD RD,0.0,1.6,closed due to water over the road,2021-03-01 08:11:00,2021-03-02 13:10:02,-85.802748,37.179899,1 days 04:59:02,28.9839
4,Hart,KY-572,OIL FIELD RD,0.0,1.6,Road closed due to flooding. Updates as available.,2021-03-01 11:23:00,2021-03-05 17:18:01,-85.802748,37.179899,4 days 05:55:01,101.9169
4,Hart,KY-677,THREE SPRINGS HWY,0.0,1.0,Road closed due to flooding. Updates as available.,2021-03-02 12:17:00,2021-03-08 21:58:00,-85.721561,37.196781,6 days 09:41:00,153.6833
4,Hart,KY-677,THREE SPRINGS HWY,0.0,1.0,Roadway closed due to flooding. Updates as available.,2021-03-04 14:56:00,2021-03-04 19:58:01,-85.735506,37.179744,0 days 05:02:01,5.0336
4,Hart,KY-677,THREE SPRINGS HWY,2.0,2.0,Road closed due to flooding. Updates as available.,2021-03-02 12:17:00,2021-03-04 19:54:01,-85.721561,37.196781,2 days 07:37:01,55.6169
4,Hart,KY-728,BACON CREEK RD,22.4,22.5,Road partially blocked due to a sinkhole near Gaddie Cemetery Rd.,2021-07-16 17:40:00,2021-07-16 23:38:01,-85.825209,37.404942,0 days 05:58:01,5.9669
4,Hart,KY-728,PRICEVILLE RD,11.0,12.0,Road closed due to flooding. Updates as available.,2021-03-01 11:18:00,2021-03-02 19:30:01,-85.998433,37.378291,1 days 08:12:01,32.2003
4,Hart,KY-728,PRICEVILLE RD,12.2,12.2,Road blocked due to flooding. Updates as needed.,2021-12-06 09:00:00,2021-12-06 16:24:00,-85.98714,37.373891,0 days 07:24:00,7.4
4,Larue,KY-222,GLENDALE RD,4.0,4.0,Road closed due to flooding. Updates as available.,2021-03-01 11:53:00,2021-03-03 19:08:01,-85.788348,37.559037,2 days 07:15:01,55.2503
4,Marion,KY-289,HWY 289,0.0,5.6,Road closed due to flooding. Updates as available.,2021-03-01 12:22:00,2021-03-02 14:52:00,-85.323911,37.497082,1 days 02:30:00,26.5
4,Marion,KY-412,ST JOE RD,0.0,13.3,Road closed due to flooding. Updates as available.,2021-03-01 12:21:00,2021-03-02 14:54:01,-85.354274,37.494745,1 days 02:33:01,26.5503
4,Marion,KY-49,W MAIN ST,8.0,9.0,FLOODED,2021-12-11 12:57:00,2021-12-11 23:38:00,-85.157843,37.491501,0 days 10:41:00,10.6833
4,Marion,KY-84,RAYWICK RD,8.0,9.0,Road closed due to flooding. Updates as available.,2021-03-01 12:22:00,2021-03-02 14:54:01,-85.373671,37.561001,1 days 02:32:01,26.5336
4,Meade,KY-228,CEDAR FLAT RD,4.9,4.9,Roadway closed due to flooding. Updates as available,2021-03-05 09:26:00,2021-03-08 14:54:01,-86.389518,38.106579,3 days 05:28:01,77.4669
4,Nelson,BG-9002,MARTHA LAYNE COLLINS BLUEGRASS PKWY RAMP from KY 52,0.0,0.2,Roadway closed due to flooding. Updates as available.,2021-03-03 07:53:00,2021-03-04 14:14:01,-85.672733,37.748543,1 days 06:21:01,30.3503
4,Nelson,BG-9002,MARTHA LAYNE COLLINS BLUEGRASS PKWY RAMP from KY 52,0.0,0.3,Roadway closed due to flooding. Updates as available.,2021-03-03 07:55:00,2021-03-04 14:14:01,-85.671706,37.750972,1 days 06:19:01,30.3169
4,Nelson,BG-9002,MARTHA LAYNE COLLINS BLUEGRASS PKWY RAMP to KY 52,0.0,0.2,Roadway closed due to flooding. Updates as available.,2021-03-03 07:54:00,2021-03-04 14:14:01,-85.672802,37.750002,1 days 06:20:01,30.3336
4,Nelson,BG-9002,MARTHA LAYNE COLLINS BLUEGRASS PKWY RAMP to KY 52,0.0,0.4,Roadway closed due to flooding. Updates as available.,2021-03-03 07:56:00,2021-03-04 14:12:01,-85.671562,37.747963,1 days 06:16:01,30.2669
4,Nelson,KY-247,HOWARDSTOWN RD,7.0,8.0,Road closed due to flooding. Updates as available.,2021-03-02 11:34:00,2021-03-03 19:12:06,-85.573488,37.648814,1 days 07:38:06,31.635
4,Nelson,KY-52,NELSONVILLE RD,3.0,4.0,Road closed due to flooding. Updates as available.,2021-03-02 11:36:00,2021-03-04 14:14:01,-85.66706,37.735518,2 days 02:38:01,50.6336
4,Nelson,US-31E,MAIN ST,0.0,1.0,Road closed due to flooding. Updates as available.,2021-03-02 11:35:00,2021-03-03 00:04:01,-85.593639,37.654864,0 days 12:29:01,12.4836
4,Nelson,US-62,BOSTON RD,12.1,12.5,Roadway reduced to one lane.,2021-08-31 20:30:00,2021-09-01 03:34:01,-85.505323,37.806099,0 days 07:04:01,7.0669
4,Nelson,US-62,BOSTON RD,12.1,12.1,REDUCED TO ONE LANE,2021-08-21 09:00:00,2021-08-21 16:16:06,-85.508363,37.806406,0 days 07:16:06,7.2683
4,Taylor,KY-76,KNIFLEY RD,0.4,0.8,Road closed due to flooding. Updates as available.,2021-03-01 13:03:00,2021-03-02 23:58:00,-85.214942,37.268831,1 days 10:55:00,34.9167
5,Bullitt,KY-480,CEDAR GROVE RD,10.0,10.0,Road closed due to flooding.,2021-01-25 18:00:00,2021-01-27 21:58:01,-85.544101,37.972921,2 days 03:58:01,51.9669
5,Franklin,KY-1211,TAYLOR AVE,0.6,0.2,Roadway closed due to flooding. Updates as available.,2021-03-04 10:24:00,2021-03-07 15:58:00,-84.884681,38.199977,3 days 05:34:00,77.5667
5,Franklin,KY-1263,BIG EDDY RD,1.9,3.4,Open to local traffic-residents/contractors,2021-03-04 10:33:00,2021-03-08 18:22:01,-84.862469,38.169832,4 days 07:49:01,103.8169
5,Franklin,KY-1263,BIG EDDY RD,1.9,3.4,Road closed due to flooding. Updates as available.,2021-03-04 10:33:00,2021-03-07 15:56:00,-84.862469,38.169832,3 days 05:23:00,77.3833
5,Franklin,KY-1659,GLENNS CREEK RD,0.0,1.0,Roadway blocked due to flooding. Updates as available.,2021-03-04 15:30:00,2021-03-08 18:22:01,-84.853534,38.151887,4 days 02:52:01,98.8669
5,Franklin,KY-1659,GLENNS CREEK RD,1.8,1.8,Roadway closed due to flooding. Updates as available.,2021-03-04 12:57:00,2021-03-19 20:58:01,-84.855518,38.169003,15 days 08:01:01,368.0169
5,Franklin,KY-1689,SWITZER RD,0.0,1.0,Road closed due to flooding. Updates as available.,2021-03-04 10:38:00,2021-03-04 21:02:01,-84.794218,38.222127,0 days 10:24:01,10.4003
5,Franklin,KY-2919,INDIAN GAP RD,2.7,2.8,Road closed due to flooding. Updates as available.,2021-03-05 15:54:00,2021-03-08 18:22:01,-84.844161,38.324822,3 days 02:28:01,74.4669
5,Franklin,KY-420,OLD LAWRENCEBURG RD,2.1,3.2,Roadway closed due to flooding. Updates as available.,2021-03-04 10:21:00,2021-03-08 18:22:01,-84.877751,38.177412,4 days 08:01:01,104.0169
5,Franklin,KY-420,OLD LAWRENCEBURG RD,2.1,3.2,Road closed due to flooding. Updates as available.,2021-03-04 10:29:00,2021-03-05 18:04:01,-84.877751,38.177412,1 days 07:35:01,31.5836
5,Franklin,KY-420,OLD LAWRENCEBURG RD,2.2,3.2,Road closed due to flooding. Updates as available.,2021-03-04 10:29:00,2021-03-07 15:54:00,-84.877751,38.177412,3 days 05:25:00,77.4167
5,Franklin,KY-420,OLD LAWRENCEBURG RD,2.2,3.2,"Can be use by emergency vehicles only, extensive cleanup",2021-03-04 10:29:00,2021-03-08 18:22:01,-84.877751,38.177412,4 days 07:53:01,103.8836
5,Franklin,KY-898,SHADRICK FERRY RD,1.0,2.0,Roadway closed due to flooding. Updates as available.,2021-03-04 10:23:00,2021-03-08 18:20:01,-84.874696,38.253339,4 days 07:57:01,103.9503
5,Franklin,KY-898,SHADRICK FERRY RD,1.0,2.0,Road closed due to flooding. Updates as available.,2021-03-04 10:30:00,2021-03-08 18:20:01,-84.874696,38.253339,4 days 07:50:01,103.8336
5,Franklin,US-127,US-127 S,5.2,5.4,Northbound lanes blocked due to water over the road,2021-08-19 08:00:00,2021-08-19 15:34:01,-84.899696,38.169774,0 days 07:34:01,7.5669
5,Franklin,US-60X,BRIDGE ST,0.0,0.1,Blocked at the Kentucky River/Singing Bridge. Motorists can utilize the Capital Avenue Bridge.,2020-11-21 15:00:00,2021-02-27 22:58:00,-84.878854,38.196551,98 days 07:58:00,2359.9667
5,Franklin,US-60X,BRIDGE ST,0.0,0.1,Bridge closed for repairs. Motorists can utilize the Capital Avenue Bridge.,2020-11-21 15:00:00,2021-01-15 20:14:12,-84.878854,38.196551,55 days 05:14:12,1325.2367
5,Henry,KY-1360,FRANKLINTON RD,5.1,6.8,Road closed due to flooding. Updates as available.,2021-03-01 11:28:00,2021-03-08 18:24:01,-85.058321,38.504644,7 days 06:56:01,174.9336
5,Henry,KY-202,DRENNON RD,5.0,9.0,Roadway closed due to flooding. Updates as available.,2021-03-04 13:04:00,2021-03-08 18:22:01,-85.079337,38.501571,4 days 05:18:01,101.3003
5,Henry,KY-389,RIVER RD,4.4,7.9,Road closed due to flooding. Updates as available.,2021-03-01 14:50:00,2021-03-08 18:24:01,-84.961234,38.443272,7 days 03:34:01,171.5669
5,Henry,KY-389,RIVER RD,11.0,12.0,Road closed due to flooding. Updates as available.,2021-03-04 10:25:00,2021-03-08 18:24:01,-84.962662,38.440625,4 days 07:59:01,103.9836
5,Henry,KY-389,RIVER RD,19.0,21.8,Road closed due to flooding. Updates as available.,2021-03-04 10:21:00,2021-03-08 18:22:01,-85.077115,38.577419,4 days 08:01:01,104.0169
5,Shelby,KY-636,BACK CREEK RD,1.1,1.1,Blocked at the bridge over Little Beech Creek. Motorists may detour via : KY 44 (Mt. Eden Road) to KY 714 (Hempridge Road) to US 60 (Shelbyville Road) to KY 395 (Waddy Road).,2021-02-24 16:30:00,2021-03-12 20:52:01,-85.14654,38.070548,16 days 04:22:01,388.3669
5,Shelby,KY-636,BACK CREEK RD,1.1,1.1,Bridge on KY 363 (Back Creek Rd) over Little Beech Creek closed for repairs. Detour is KY 44 (Mt. Eden Rd) to KY 714 (Hempridge Rd) to US 60 (Shelbyville Rd) to KY 395 (Waddy Rd).,2021-02-24 16:30:00,2021-03-06 21:58:01,-85.14654,38.070548,10 days 05:28:01,245.4669
5,Spencer,KY-2885,BOWMAN LN,2.6,2.6,Road closed due to flooding. Updates as available.,2021-03-01 13:02:00,2021-03-11 11:54:01,-85.388545,37.992269,9 days 22:52:01,238.8669
5,Spencer,KY-2885,WEST RIVER RD,6.0,6.0,Road closed due to flooding. Updates as available.,2021-03-01 13:03:00,2021-03-11 11:50:00,-85.352226,38.017543,9 days 22:47:00,238.7833
5,Spencer,KY-2885,WEST RIVER RD,7.0,7.0,Road blocked due to flooding.,2021-12-11 17:22:00,2021-12-11 23:20:00,-85.342863,38.027393,0 days 05:58:00,5.9667
6,Boone,KY-2852,RIDDLES RUN RD,0.0,0.7,Road closed due to flooding. Updates as available.,2021-03-05 15:29:00,2021-03-12 16:06:00,-84.799455,38.907864,7 days 00:37:00,168.6167
6,Boone,KY-2852,RIDDLES RUN RD,0.0,0.8,Road closed due to flooding. Updates as available.,2021-03-05 15:29:00,2021-03-12 13:24:07,-84.799455,38.907864,6 days 21:55:07,165.9186
6,Bracken,KY-1109,BRADFORD RD,3.6,5.8,Road closed due to flooding. Updates as available.,2021-03-05 13:47:00,2021-03-08 15:26:01,-84.142594,38.771465,3 days 01:39:01,73.6503
6,Campbell,KY-1566,ONEONTA RD,0.0,1.3,Road closed due to flooding. Updates as available.,2021-03-04 13:03:00,2021-03-08 19:26:01,-84.321455,38.964571,4 days 06:23:01,102.3836
6,Campbell,KY-1566,ONEONTA RD,0.3,1.8,Road closed due to flooding. Updates as available.,2021-03-02 12:11:00,2021-03-04 18:02:01,-84.315427,38.967903,2 days 05:51:01,53.8503
6,Campbell,KY-2921,PAINTER RD,0.0,2.2,Road closed due to flooding. Updates as available.,2021-03-04 13:00:00,2021-03-08 19:26:01,-84.310161,38.955853,4 days 06:26:01,102.4336
6,Campbell,KY-2921,WASHINGTON TRACE RD,0.0,0.2,Roadway closed due to flooding. Updates as available.,2021-03-03 09:41:00,2021-03-04 18:02:01,-84.322677,38.96035,1 days 08:21:01,32.3503
6,Carroll,KY-2997,KY-2997,3.8,2.5,Road closed due to flooding. Updates as available.,2021-03-06 07:46:00,2021-03-08 14:48:00,-85.155057,38.622912,2 days 07:02:00,55.0333
6,Carroll,KY-467,KY-467,1.6,1.6,Road closed due to flooding. Updates as available.,2021-03-06 07:44:00,2021-03-08 14:48:00,-85.050156,38.615472,2 days 07:04:00,55.0667
6,Carroll,KY-55,KY-55,5.7,5.7,Road closed due to flooding. Updates as available.,2021-03-06 07:42:00,2021-03-08 13:40:01,-85.177807,38.648817,2 days 05:58:01,53.9669
6,Harrison,KY-3016,KY HIGHWAY 3016,0.0,1.9,Road closed due to flooding. Updates as available.,2021-03-02 12:16:00,2021-03-05 18:46:01,-84.305446,38.379141,3 days 06:30:01,78.5003
6,Harrison,KY-3016,SAFETY WAY,0.0,1.0,Blocked due to high water.,2021-01-26 07:18:00,2021-01-26 20:04:01,-84.301816,38.373899,0 days 12:46:01,12.7669
6,Harrison,KY-3016,SAFETY WAY,0.0,1.0,Road closed due to flooding.,2021-01-26 07:18:00,2021-01-29 21:58:00,-84.301816,38.373899,3 days 14:40:00,86.6667
6,Owen,KY-355,CRITTENDEN ST,6.5,6.5,Road closed due to flooding. Updates as available.,2021-03-02 12:26:00,2021-03-08 14:46:00,-84.954486,38.474181,6 days 02:20:00,146.3333
6,Owen,KY-355,HWY 355,12.0,13.0,Road closed due to flooding. Updates as available.,2021-03-02 12:27:00,2021-03-08 14:46:00,-84.999437,38.548282,6 days 02:19:00,146.3167
7,Anderson,KY-1510,TYRONE MAIN ST,0.0,0.0,closed due to high water,2021-03-03 13:13:00,2021-03-03 18:14:01,-84.833129,38.030289,0 days 05:01:01,5.0169
7,Anderson,KY-1510,TYRONE RD,0.4,0.4,Roadway closed due to flooding. Updates as available.,2021-03-02 15:30:00,2021-03-05 21:58:01,-84.837566,38.034211,3 days 06:28:01,78.4669
7,Anderson,KY-1510,TYRONE RD,0.4,0.4,Roadway closed due to flooding. Updates as available,2021-03-05 09:05:00,2021-03-08 16:36:02,-84.837566,38.034211,3 days 07:31:02,79.5172
7,Boyle,KY-52,LANCASTER RD,0.7,0.8,Road blocked at 2235 Lancaster Rd due to a sinkhole.,2021-07-24 16:19:00,2021-07-25 00:18:02,-84.738457,37.631927,0 days 07:59:02,7.9839
7,Boyle,US-68,HARRODSBURG RD,7.0,9.5,Roadway blocked due to flooding. Will update as available.,2021-07-01 17:45:00,2021-07-05 21:58:01,-84.933188,37.671404,4 days 04:13:01,100.2169
7,Clark,KY-1028,MINA STATION RD,0.0,2.0,Roadway closed due to flooding. Updates as available.,2021-03-02 15:30:00,2021-03-07 00:22:01,-84.059823,37.852562,4 days 08:52:01,104.8669
7,Clark,KY-1924,FORD RD,0.0,1.0,Roadway closed due to flooding. Updates as available.,2021-03-03 08:38:00,2021-03-04 20:56:01,-84.261626,37.887683,1 days 12:18:01,36.3003
7,Clark,KY-1924,FORD RD,1.5,1.5,One lane blocked due to a slide.,2021-03-23 20:30:00,2021-04-04 00:28:01,-84.264173,37.901147,11 days 03:58:01,267.9669
7,Clark,KY-1924,FORD RD,1.5,1.5,Road closed due to slide. Updates as available.,2021-04-05 13:01:00,2021-04-19 22:22:01,-84.264173,37.901147,14 days 09:21:01,345.3503
7,Clark,KY-1924,FORD RD,1.5,1.5,Reduced to one lane due to slide. Updates as available.,2021-04-05 13:01:00,2021-07-02 21:58:00,-84.264173,37.901147,88 days 08:57:00,2120.95
7,Clark,KY-1924,FORD RD,1.5,1.5,Reduced to one lane due to slide repairs.,2021-07-02 00:00:00,2021-07-05 21:58:01,-84.264173,37.901147,3 days 21:58:01,93.9669
7,Clark,KY-418,ATHENS-BOONESBORO RD,0.0,0.5,Roadway closed due to flooding. Updates as available.,2021-03-02 15:30:00,2021-03-02 22:56:00,-84.335469,37.931384,0 days 07:26:00,7.4333
7,Clark,KY-418,ATHENS-BOONESBORO RD,4.0,5.0,Roadway closed due to flooding. Updates as available.,2021-03-02 15:30:00,2021-03-07 00:22:01,-84.335469,37.931384,4 days 08:52:01,104.8669
7,Clark,KY-974,RED RIVER RD,9.0,10.0,Roadway closed due to flooding. Updates as available.,2021-03-03 08:37:00,2021-03-05 19:18:01,-84.129353,37.888349,2 days 10:41:01,58.6836
7,Fayette,I-64,I-64,82.0,82.0,westbound oil on rd ctr and right lane blocked,2021-06-17 09:42:00,2021-06-17 14:40:01,-84.345148,38.049957,0 days 04:58:01,4.9669
7,Fayette,I-64,I-64,82.0,82.0,westbound oil on rd right lane blocked,2021-06-17 09:42:00,2021-06-17 18:44:01,-84.345148,38.049957,0 days 09:02:01,9.0336
7,Fayette,KY-2328,OLD RICHMOND RD,0.0,0.5,WATER OVER THE ROAD- CLOSED,2021-03-01 08:36:00,2021-03-02 19:06:01,-84.340603,37.884739,1 days 10:30:01,34.5003
7,Fayette,KY-2328,OLD RICHMOND RD,0.0,0.5,Road closed due to flooding. Updates as available.,2021-03-01 10:56:00,2021-03-03 16:12:01,-84.340517,37.884839,2 days 05:16:01,53.2669
7,Fayette,KY-2328,OLD RICHMOND RD,0.0,0.5,Roadway closed due to flooding. Updates as available.,2021-03-02 15:30:00,2021-03-04 21:58:01,-84.340603,37.884739,2 days 06:28:01,54.4669
7,Fayette,KY-2328,OLD RICHMOND RD,0.0,0.5,Roadway blocked due to flooding. Updates as available.,2021-03-03 08:00:00,2021-03-05 21:58:01,-84.340603,37.884739,2 days 13:58:01,61.9669
7,Fayette,KY-2328,OLD RICHMOND RD,0.0,0.5,Roadway closed due to flooding. Updates as available,2021-03-05 09:12:00,2021-03-08 13:26:01,-84.340603,37.884739,3 days 04:14:01,76.2336
7,Fayette,KY-2328,OLD RICHMOND RD,0.0,0.5,Road closed due to flooding. Updates as available.,2021-03-08 10:11:00,2021-03-08 16:44:01,-84.340603,37.884739,0 days 06:33:01,6.5503
7,Fayette,KY-2328,OLD RICHMOND RD,0.5,0.1,Road closed due to flooding. Updates as available.,2021-03-01 07:20:00,2021-03-02 19:38:01,-84.341092,37.884277,1 days 12:18:01,36.3003
7,Fayette,KY-2328,OLD RICHMOND RD,0.5,0.1,Blocked due to high water.,2021-03-01 07:20:00,2021-03-02 19:06:01,-84.341092,37.884277,1 days 11:46:01,35.7669
7,Fayette,US-421,LEESTOWN RD,1.1,1.1,ROAD CLOSED,2021-12-06 07:36:00,2021-12-06 16:22:01,-84.521419,38.06423,0 days 08:46:01,8.7669
7,Fayette,US-421,LEESTOWN RD,1.1,1.2,Blocked due to high water.,2021-12-06 07:40:00,2021-12-06 12:42:01,-84.522138,38.064737,0 days 05:02:01,5.0336
7,Fayette,US-421,LEESTOWN RD,6.9,6.9,Blocked due to high water.,2021-12-06 07:42:00,2021-12-06 14:32:01,-84.601705,38.120075,0 days 06:50:01,6.8336
7,Fayette,US-60,WINCHESTER RD,8.6,8.6,Winchester Rd between Walton Ave and Midland Ave/Third St ? Flooding: Water overflowing from Midland Pl.,2021-07-01 10:20:00,2021-07-01 15:10:01,-84.480968,38.042039,0 days 04:50:01,4.8336
7,Fayette,US-60,WINCHESTER RD,8.6,8.6,Winchester Rd between Walton Ave and Midland Ave/Third St ? Flooding: LEFT LANES ARE OPEN,2021-07-01 10:20:00,2021-07-01 16:08:01,-84.480968,38.042039,0 days 05:48:01,5.8003
7,Garrard,KY-1971,LEAVELL RIDGE RD,2.5,2.6,Roadway closed due to flooding. Updates as available.,2021-03-02 15:30:00,2021-03-08 17:54:00,-84.557295,37.732174,6 days 02:24:00,146.4
7,Jessamine,KY-169,KEENE RD,12.3,12.3,Road blocked due to flooding. Updates as available.,2021-03-01 11:30:00,2021-03-04 12:12:00,-84.586544,37.904628,3 days 00:42:00,72.7
7,Jessamine,KY-169,KEENE RD,12.3,12.3,Road closed due to flooding. Updates as available.,2021-03-01 11:34:00,2021-03-03 21:58:00,-84.586544,37.904628,2 days 10:24:00,58.4
7,Jessamine,KY-169,KEENE RD,12.4,12.4,WATER OVER THE ROAD- CLOSED,2021-03-01 08:40:00,2021-03-02 19:36:01,-84.587634,37.905803,1 days 10:56:01,34.9336
7,Madison,KY-1156,JACKS CREEK RD,9.3,9.3,Roadway closed due to flooding. Updates as available,2021-03-06 11:12:00,2021-03-07 14:06:01,-84.424145,37.843825,1 days 02:54:01,26.9003
7,Madison,KY-1156,JACKS CREEK RD,9.3,9.3,Roadway closed due to flooding. Updates as available.,2021-03-02 15:30:00,2021-03-05 19:24:01,-84.424177,37.84381,3 days 03:54:01,75.9003
7,Madison,KY-169,TATES CREEK RD,2.2,2.2,Road closed due to flooding. Updates as available.,2021-03-03 08:20:00,2021-03-04 01:28:01,-84.332209,37.765889,0 days 17:08:01,17.1336
7,Madison,KY-169,TATES CREEK RD,2.2,2.2,Roadway closed due to flooding. Updates as available,2021-03-05 09:24:00,2021-03-06 16:10:00,-84.332209,37.765889,1 days 06:46:00,30.7667
